"id";"idade";"escolaridade";"estado_civil";"renda";"criancas_casa";"adolescentes_casa";"data_inscricao";"dias_ultima_compra";"gasto_vinhos";"gasto_frutas";"gasto_carnes";"gasto_peixes";"gasto_doces";"gastos_premium";"compras_desconto";"compras_site";"compras_catalogo";"compras_loja";"visitas_mes_site";"reclamacao";"campanha1";"campanha2";"campanha3";"campanha4";"campanha5";"campanha6"
8727;36;"Graduacao";"Divorciado";63693;0;1;"2013-10-14";63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;0
2798;37;"Doutorado";"Casado";102160;0;0;"2012-11-02";54;763;29;138;76;176;58;0;7;9;10;4;0;1;0;0;1;1;1
1030;49;"Doutorado";"Solteiro";40637;1;1;"2013-07-17";72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;0
624;30;"Mestrado";"Solteiro";18890;0;0;"2012-11-10";5;6;4;1;7;2;15;1;0;1;2;6;0;0;0;1;0;0;1
5176;26;"Graduacao";"Casado";29604;1;0;"2013-12-08";88;7;6;13;7;6;14;1;1;0;3;9;0;0;0;1;0;0;0
5552;51;"Mestrado";"Divorciado";48721;1;1;"2013-05-13";50;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;0;0
868;48;"Graduacao";"Casado";44794;0;1;"2014-06-08";99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;0
380;60;"Graduacao";"Divorciado";64497;0;1;"2012-09-10";17;1170;48;320;42;32;192;5;11;4;9;8;0;0;0;1;0;0;1
2677;58;"Graduacao";"Casado";46097;0;1;"2013-03-31";11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;0
6521;60;"Graduacao";"Casado";77972;0;0;"2014-03-18";18;613;22;319;33;102;12;1;4;6;9;1;0;0;0;0;0;0;0
6927;46;"Doutorado";"Casado";44377;1;1;"2012-10-05";70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;0
2877;40;"Mestrado";"Casado";46014;1;1;"2013-01-21";21;410;0;59;19;9;44;10;7;1;8;7;0;0;0;0;0;0;0
0;29;"Graduacao";"Casado";70951;0;0;"2013-05-04";66;239;10;554;254;87;54;1;3;4;9;1;0;0;0;0;0;0;0
1584;37;"Graduacao";"Casado";41443;1;0;"2014-04-01";79;171;7;171;25;19;89;6;8;1;5;8;0;0;0;0;0;0;0
7264;36;"Ensino Medio";"Solteiro";52195;2;1;"2014-05-12";2;12;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0
6274;66;"Mestrado";"Casado";83790;0;0;"2013-11-15";81;1076;16;417;42;48;16;1;8;10;6;3;0;0;0;0;1;1;0
1377;60;"Mestrado";"Viuvo";44551;0;1;"2013-08-31";24;182;4;33;0;0;66;2;4;1;5;7;0;0;0;0;0;0;0
454;34;"Graduacao";"Casado";69508;1;0;"2012-11-14";48;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;0
1755;26;"Ensino Medio";"Casado";45204;1;0;"2014-04-11";93;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;0
2075;45;"Graduacao";"Casado";72460;0;0;"2013-11-14";56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;0
4785;44;"Doutorado";"Casado";77622;0;2;"2014-04-14";3;520;7;154;19;0;14;2;6;3;11;3;0;0;0;0;0;0;0
9076;34;"Doutorado";"Casado";30732;1;0;"2013-01-05";44;155;1;25;0;1;3;4;4;1;4;8;0;0;0;0;0;0;0
7079;52;"Graduacao";"Divorciado";63887;0;1;"2012-09-08";38;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;0
4653;36;"Graduacao";"Casado";42011;1;0;"2013-03-26";46;131;0;16;2;1;39;4;3;1;4;8;0;0;0;0;0;0;0
7375;38;"Graduacao";"Casado";51369;0;1;"2012-10-25";84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0
709;62;"Graduacao";"Divorciado";51537;0;1;"2012-12-09";27;787;20;204;0;0;92;3;2;2;11;8;0;0;0;0;0;0;0
460;42;"Doutorado";"Casado";79930;0;0;"2012-08-08";72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;0
3726;28;"Doutorado";"Casado";34320;1;0;"2014-02-16";66;4;1;9;3;0;0;1;1;0;2;8;0;0;0;0;0;0;0
6798;48;"Graduacao";"Solteiro";37070;1;1;"2013-03-20";30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;1
5341;52;"Ensino Medio";"Divorciado";81975;0;1;"2013-01-05";2;983;76;184;180;138;27;1;6;3;4;7;0;0;0;0;0;1;0
1606;43;"Graduacao";"Casado";38590;1;0;"2013-05-15";65;3;1;8;4;3;3;1;1;0;2;8;0;0;0;0;0;0;0
9617;63;"Graduacao";"Solteiro";15033;0;0;"2014-04-16";37;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;0
3233;49;"Doutorado";"Casado";62745;0;1;"2013-03-23";89;562;21;464;28;10;32;3;7;8;11;5;0;0;0;0;0;0;0
89;39;"Ensino Medio";"Casado";22212;1;0;"2013-12-09";49;5;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;0
2936;32;"Mestrado";"Casado";23661;1;0;"2013-12-04";46;18;0;4;0;0;1;1;1;0;3;7;0;0;0;0;0;0;0
9449;56;"Doutorado";"Solteiro";79761;0;1;"2013-10-04";32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;0
7297;41;"Graduacao";"Solteiro";7500;1;0;"2013-12-26";54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;0
11004;45;"Ensino Medio";"Solteiro";60182;0;1;"2014-05-17";23;8;0;5;7;0;2;1;1;0;2;4;0;0;0;0;0;0;0
313;46;"Graduacao";"Viuvo";73455;0;0;"2013-10-28";98;901;61;757;186;163;20;1;6;5;10;3;0;0;0;0;1;0;0
9940;56;"Graduacao";"Casado";64961;0;1;"2012-12-23";97;382;114;276;75;124;38;2;6;4;4;3;0;0;0;0;0;0;0
10735;43;"Graduacao";"Solteiro";22804;1;0;"2013-07-31";75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;0
9529;24;"Graduacao";"Casado";73687;0;0;"2013-11-28";8;559;153;503;218;13;181;1;3;9;9;2;0;1;0;0;0;0;1
6439;56;"Graduacao";"Casado";61074;0;1;"2012-08-17";37;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;0
7411;50;"Doutorado";"Casado";31686;1;1;"2014-06-05";31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;0
2176;42;"Graduacao";"Casado";80134;1;0;"2013-05-20";40;1218;16;272;104;0;80;2;5;3;6;6;0;1;0;0;1;1;1
9265;61;"Graduacao";"Casado";75027;0;1;"2013-01-09";74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;0
8867;26;"Doutorado";"Casado";67546;0;0;"2012-08-31";90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;0
8932;45;"Mestrado";"Casado";65176;0;1;"2012-10-29";57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;0
10236;39;"Mestrado";"Solteiro";31160;1;0;"2013-09-16";59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;0
6340;29;"Graduacao";"Solteiro";29938;1;0;"2013-10-27";52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;0
10089;40;"Graduacao";"Divorciado";102692;0;0;"2013-04-05";5;168;148;444;32;172;148;1;6;9;13;2;0;1;1;0;1;1;1
2227;56;"Ensino Medio";"Casado";26490;0;0;"2012-09-22";92;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;0
10992;47;"Graduacao";"Casado";75702;1;1;"2012-08-29";77;650;28;353;45;42;30;5;4;6;11;8;0;0;0;0;0;0;0
5304;40;"Doutorado";"Solteiro";30899;1;0;"2012-10-13";35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;0
309;53;"Doutorado";"Casado";63342;0;1;"2012-10-16";48;918;21;118;13;10;21;3;8;3;5;6;0;0;0;0;1;0;0
3406;50;"Graduacao";"Solteiro";45989;0;1;"2012-10-22";97;138;33;87;28;24;12;4;3;2;7;3;0;0;0;0;0;0;0
2661;50;"Graduacao";"Solteiro";18701;1;1;"2013-06-04";95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;0
3153;57;"Doutorado";"Solteiro";40737;2;1;"2013-12-08";24;11;0;4;0;0;2;1;1;0;2;8;0;0;0;0;0;0;0
10264;35;"Graduacao";"Divorciado";15287;1;0;"2012-10-10";60;1;2;8;4;3;13;2;1;1;2;7;0;0;0;1;0;0;1
1184;46;"Doutorado";"Divorciado";69674;0;2;"2013-05-22";46;554;41;215;11;0;24;3;10;2;10;5;0;0;0;0;0;0;0
4200;44;"Mestrado";"Casado";44159;1;0;"2014-06-17";85;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;0;0
9396;36;"Doutorado";"Casado";37717;1;0;"2012-11-23";31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;0
2387;62;"Mestrado";"Casado";43776;1;1;"2013-02-03";9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;0;1
6690;48;"Mestrado";"Casado";38179;1;1;"2013-03-14";30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;0
1225;51;"Graduacao";"Casado";80124;0;0;"2014-06-26";47;483;84;398;205;84;241;1;3;7;8;1;0;0;0;1;0;0;0
9703;44;"Doutorado";"Casado";38097;1;1;"2012-10-15";70;77;2;35;0;1;69;4;3;2;2;7;0;0;0;1;0;0;1
291;44;"Graduacao";"Casado";72940;0;0;"2013-06-19";13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;0
4557;44;"Graduacao";"Casado";22070;1;0;"2013-10-04";11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;0
2379;61;"Graduacao";"Solteiro";69267;0;0;"2012-09-22";31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;0;1
5726;31;"Mestrado";"Solteiro";31788;1;0;"2014-03-20";15;16;7;23;0;8;6;3;3;0;4;5;1;0;0;0;0;0;0
3066;39;"Doutorado";"Casado";61905;0;1;"2014-02-04";2;167;0;43;6;2;13;2;4;2;4;5;0;0;0;0;0;0;0
6336;54;"Graduacao";"Casado";29315;1;1;"2014-04-06";55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;0
10967;51;"Graduacao";"Divorciado";33378;1;1;"2013-02-06";38;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;0
2304;51;"Doutorado";"Casado";66313;0;1;"2013-09-16";86;625;7;99;10;22;7;2;6;3;12;4;0;0;0;0;0;0;0
3445;58;"Graduacao";"Solteiro";60714;0;0;"2013-01-17";56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;0;1
7828;33;"Mestrado";"Casado";77882;0;0;"2014-04-30";29;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;0
3762;28;"Doutorado";"Solteiro";69867;0;0;"2013-04-02";30;196;0;512;33;130;54;1;3;5;8;1;0;1;0;0;0;0;1
4391;46;"Mestrado";"Divorciado";63841;0;1;"2013-04-21";64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;0
4669;33;"Ensino Basico";"Casado";24480;1;0;"2013-02-11";46;4;19;9;28;25;17;3;3;0;4;7;0;0;0;0;0;0;0
10144;38;"Graduacao";"Casado";51369;0;1;"2012-10-25";84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;0
8652;68;"Graduacao";"Casado";37760;0;0;"2012-08-31";20;84;5;38;150;12;28;2;4;1;6;7;0;0;0;0;0;0;0
1672;40;"Doutorado";"Casado";65640;0;1;"2014-03-01";74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;0
8962;39;"Mestrado";"Casado";44319;1;1;"2014-04-17";18;26;0;8;0;0;3;2;2;0;3;5;0;0;0;0;0;0;0
9974;40;"Graduacao";"Casado";30631;1;0;"2013-07-12";75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;0
10983;62;"Graduacao";"Casado";75278;0;0;"2013-01-29";17;304;98;230;150;74;74;1;6;3;13;3;0;0;0;0;0;0;0
8148;58;"Mestrado";"Casado";50898;1;1;"2013-01-08";88;285;28;242;55;114;135;13;6;2;12;5;0;0;0;0;0;0;0
10102;48;"Graduacao";"Viuvo";79946;0;0;"2014-05-12";19;395;183;565;166;141;28;1;5;11;5;3;0;0;0;0;0;0;0
4697;65;"Mestrado";"Divorciado";35416;0;0;"2013-06-13";62;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;0
9262;30;"Ensino Medio";"Casado";32414;0;0;"2013-07-04";11;20;6;5;0;9;12;1;1;0;3;7;0;0;0;1;0;0;0
7254;45;"Graduacao";"Casado";38361;1;0;"2013-12-27";74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0
4543;34;"Graduacao";"Casado";82497;0;0;"2012-10-31";32;777;129;573;216;21;203;1;2;7;9;4;0;0;0;0;0;1;0
4927;43;"Graduacao";"Casado";16626;2;0;"2014-01-15";76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;0
10451;49;"Graduacao";"Casado";29672;1;1;"2013-03-12";6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0
2926;62;"Mestrado";"Casado";55951;0;1;"2012-08-23";62;1241;0;80;0;13;40;3;3;6;11;8;0;0;1;0;1;0;0
2874;26;"Ensino Medio";"Divorciado";35388;1;0;"2013-03-07";20;6;4;7;4;3;8;1;1;0;3;7;0;0;0;0;0;0;0
9738;28;"Mestrado";"Casado";42386;1;0;"2013-01-13";43;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;0
7119;32;"Graduacao";"Solteiro";68627;0;0;"2013-01-12";45;395;15;263;60;54;38;1;2;3;6;1;0;0;0;0;0;0;0
3924;49;"Doutorado";"Divorciado";57912;0;1;"2014-03-17";34;801;0;80;0;0;35;5;8;3;12;5;0;0;0;0;1;0;0
5827;56;"Graduacao";"Divorciado";35246;1;1;"2014-04-16";53;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;0;0
5596;58;"Ensino Medio";"Casado";58821;0;1;"2013-10-12";44;513;14;154;19;0;28;1;9;2;9;6;0;0;0;0;0;0;0
10812;36;"Doutorado";"Casado";46377;1;0;"2014-03-01";89;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;0
1717;26;"Graduacao";"Solteiro";39747;1;0;"2014-04-13";43;80;15;93;20;13;52;3;5;1;4;8;0;0;0;0;0;0;0
9491;30;"Graduacao";"Casado";23976;1;0;"2013-12-27";68;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;0
9274;53;"Mestrado";"Casado";80950;0;0;"2013-03-28";44;525;147;112;219;147;63;1;6;7;9;2;0;1;0;0;0;0;0
6609;48;"Graduacao";"Viuvo";27038;0;0;"2012-09-18";64;1;26;25;17;23;15;1;3;0;3;9;0;0;0;0;0;0;1
6963;67;"Graduacao";"Solteiro";77457;0;0;"2014-03-05";85;675;11;400;15;45;11;1;2;5;10;1;0;0;0;0;0;1;0
4440;50;"Mestrado";"Casado";64100;0;1;"2013-09-10";93;509;0;27;0;0;10;1;8;3;6;7;0;0;0;0;1;0;0
1379;22;"Mestrado";"Casado";42670;0;0;"2013-04-27";12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;0
10032;38;"Graduacao";"Divorciado";12571;1;0;"2014-01-18";86;3;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;0
2826;47;"Graduacao";"Casado";22574;2;1;"2013-10-28";28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;0
6320;38;"Mestrado";"Solteiro";70893;0;0;"2013-02-06";42;768;44;561;77;44;14;1;6;6;10;3;0;0;0;0;0;0;0
3050;48;"Graduacao";"Casado";54198;1;1;"2013-12-17";13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;0
231;58;"Mestrado";"Casado";28839;1;1;"2014-03-11";86;24;0;7;0;0;1;2;2;0;3;5;0;0;0;0;0;0;0
2392;42;"Graduacao";"Casado";40321;1;1;"2013-07-29";59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0
9478;29;"Graduacao";"Solteiro";66503;1;0;"2012-08-14";30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;0
113;63;"Graduacao";"Casado";30833;1;1;"2013-07-16";33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;0
1802;43;"Graduacao";"Casado";64795;0;1;"2013-01-17";23;412;5;119;38;29;77;3;3;3;12;2;0;0;0;0;0;0;0
520;40;"Graduacao";"Casado";34421;1;0;"2013-07-01";81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;0
8275;49;"Doutorado";"Divorciado";47025;1;1;"2014-02-09";6;16;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0
9750;53;"Doutorado";"Divorciado";64325;0;1;"2013-02-07";41;731;60;353;78;12;73;5;10;3;5;7;0;0;0;0;0;0;0
2607;61;"Graduacao";"Solteiro";40464;0;1;"2013-01-11";78;424;17;118;7;23;41;6;8;2;8;8;0;0;0;0;0;0;0
7214;57;"Graduacao";"Casado";62187;0;0;"2013-07-05";49;792;0;275;45;45;126;1;4;8;5;3;0;0;0;0;0;0;0
5835;38;"Doutorado";"Divorciado";14849;1;0;"2013-07-02";39;21;2;28;3;2;9;3;2;0;4;8;0;0;0;0;0;0;0
3896;30;"Graduacao";"Casado";27255;1;0;"2013-11-07";3;22;1;11;0;1;2;1;1;0;3;7;0;0;0;0;0;0;0
10350;64;"Doutorado";"Casado";54432;2;1;"2013-05-09";37;33;0;5;0;0;0;1;1;0;3;4;0;0;0;0;0;0;0
7786;28;"Doutorado";"Solteiro";29999;1;0;"2013-02-13";22;68;7;59;10;5;11;4;3;1;4;8;0;0;0;0;0;0;0
2861;31;"Graduacao";"Solteiro";24072;1;0;"2013-04-16";79;9;1;6;3;0;4;1;1;0;2;8;0;0;0;0;0;0;0
663;25;"Doutorado";"Solteiro";33996;0;0;"2013-09-11";46;40;2;15;8;0;6;1;1;1;3;4;0;0;0;0;0;0;0
10675;58;"Doutorado";"Casado";66334;0;1;"2013-04-03";82;909;11;218;0;0;23;2;9;3;5;5;0;0;0;0;0;0;1
2521;43;"Mestrado";"Casado";35178;1;0;"2013-01-10";10;23;1;13;2;2;18;1;1;1;2;7;0;0;0;1;0;0;1
9592;31;"Graduacao";"Casado";22010;1;0;"2013-06-30";51;11;2;9;3;0;8;2;2;0;3;8;0;0;0;0;0;0;0
10151;54;"Graduacao";"Divorciado";62204;0;2;"2012-09-12";38;317;46;247;151;46;139;1;4;5;12;3;0;0;0;0;0;0;0
7381;46;"Graduacao";"Divorciado";75693;0;0;"2012-12-06";10;797;153;293;72;97;30;1;11;4;6;4;0;1;0;0;1;1;1
4099;42;"Graduacao";"Casado";30675;1;0;"2012-11-12";14;10;2;16;11;2;21;1;1;0;3;8;0;0;0;0;0;0;0
9560;49;"Graduacao";"Casado";83003;0;0;"2013-03-03";18;856;61;570;40;25;122;1;7;6;8;3;0;0;0;0;0;1;1
1150;45;"Doutorado";"Casado";83532;0;0;"2013-09-26";36;755;144;562;104;64;224;1;4;6;4;1;0;0;0;0;0;1;0
10172;26;"Graduacao";"Solteiro";68655;0;0;"2012-08-10";95;456;19;832;75;118;38;1;4;5;11;3;0;0;0;0;0;0;0
11191;28;"Graduacao";"Divorciado";41411;0;0;"2013-12-07";11;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;0;0
9707;45;"Doutorado";"Casado";55212;0;1;"2012-11-23";65;1103;0;45;0;0;34;3;4;2;11;8;0;0;1;0;1;0;0
6245;64;"Doutorado";"Casado";59292;0;1;"2013-06-13";71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;0
8234;41;"Ensino Basico";"Casado";27190;1;0;"2013-08-15";13;1;6;7;0;1;3;1;1;0;2;8;0;0;0;1;0;0;1
1411;62;"Graduacao";"Divorciado";82623;0;0;"2013-11-10";58;204;34;204;172;153;173;1;2;9;4;1;0;0;0;0;0;0;0
8553;49;"Graduacao";"Casado";44300;1;1;"2013-06-23";65;30;0;9;0;0;3;2;1;0;3;6;0;0;0;0;0;0;0
1826;44;"Graduacao";"Divorciado";84835;0;0;"2014-06-16";0;189;104;379;111;189;218;1;4;4;6;1;0;0;0;0;0;0;1
8842;43;"Graduacao";"Viuvo";30372;1;1;"2012-12-25";33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;0
11030;38;"Mestrado";"Casado";33181;1;0;"2014-01-03";90;9;0;3;0;0;4;1;1;0;2;6;0;0;0;1;0;0;0
2579;57;"Graduacao";"Casado";71113;0;1;"2013-12-17";95;495;33;255;11;33;8;4;6;7;9;4;0;0;0;0;0;0;0
175;28;"Graduacao";"Casado";71952;1;0;"2013-01-10";93;656;80;455;52;107;93;2;8;4;8;4;0;0;0;1;0;1;0
9185;48;"Doutorado";"Solteiro";69759;0;0;"2013-10-28";38;452;20;514;13;30;0;3;4;6;5;3;0;0;0;0;0;0;1
11056;40;"Graduacao";"Casado";72099;0;0;"2012-10-27";18;546;91;410;119;0;22;1;3;4;10;1;0;0;0;0;0;0;0
9365;38;"Doutorado";"Solteiro";60000;0;1;"2012-12-22";57;1048;0;217;0;0;12;5;11;3;5;6;0;0;0;0;0;0;0
6201;36;"Graduacao";"Solteiro";38643;1;1;"2013-11-29";45;22;2;14;0;1;10;2;2;0;3;7;1;0;0;0;0;0;0
2061;59;"Graduacao";"Casado";50737;0;1;"2013-05-11";61;78;0;11;0;0;10;1;2;0;4;6;0;0;0;0;1;0;0
6184;45;"Doutorado";"Casado";68462;0;0;"2012-12-12";6;561;64;785;84;128;48;1;3;3;8;1;0;0;0;0;0;0;0
6142;71;"Mestrado";"Casado";65073;0;0;"2013-08-20";65;629;17;177;69;0;8;1;5;3;5;2;1;0;0;0;0;0;0
4107;66;"Doutorado";"Casado";46681;0;2;"2013-10-08";52;269;15;69;15;19;38;2;4;6;4;5;0;0;0;0;0;0;0
7274;57;"Graduacao";"Casado";78618;0;0;"2012-09-28";87;736;163;818;212;163;61;1;4;7;10;2;0;0;0;0;1;0;0
9336;45;"Doutorado";"Viuvo";62187;0;1;"2014-03-22";38;512;0;83;0;0;41;3;6;2;10;4;0;0;0;0;0;0;0
2958;36;"Graduacao";"Casado";28442;2;0;"2014-02-24";53;19;3;10;11;8;6;3;2;1;4;4;0;0;0;0;0;0;0
933;36;"Doutorado";"Casado";37717;1;0;"2012-11-23";31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;0
5837;47;"Graduacao";"Casado";51479;1;1;"2012-12-28";67;247;8;160;6;8;65;7;6;3;6;7;0;0;0;0;0;0;0
10704;45;"Graduacao";"Solteiro";54803;0;1;"2012-08-21";65;404;0;92;28;27;142;2;6;2;9;4;0;0;0;0;0;0;0
5125;54;"Graduacao";"Casado";79530;0;0;"2013-05-17";64;333;0;815;129;42;29;1;4;10;11;2;0;0;0;0;0;0;0
4432;38;"Graduacao";"Divorciado";31615;1;0;"2013-03-16";82;2;3;20;6;11;9;2;2;0;3;7;0;0;0;0;0;0;0
5955;52;"Graduacao";"Casado";72025;0;0;"2012-11-17";27;833;33;549;151;133;233;1;4;3;8;3;0;0;0;0;0;0;0
2928;39;"Doutorado";"Solteiro";52614;0;1;"2012-12-01";63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0
5680;30;"Ensino Medio";"Casado";35684;1;0;"2014-04-22";66;10;4;7;0;6;3;1;1;0;3;6;0;0;0;0;0;0;0
10313;39;"Graduacao";"Casado";48178;1;1;"2012-10-28";69;159;4;45;6;2;38;6;5;1;4;8;0;0;0;0;0;0;0
2557;44;"Mestrado";"Solteiro";29548;1;0;"2013-08-29";52;7;1;6;3;1;11;1;1;1;2;4;0;0;0;1;0;0;0
1245;48;"Graduacao";"Solteiro";63810;0;1;"2012-11-11";45;977;12;253;16;12;101;4;4;3;12;8;0;0;0;0;1;0;0
1519;42;"Doutorado";"Solteiro";38578;1;1;"2013-06-22";2;38;4;22;3;3;3;3;3;0;3;8;0;0;0;0;0;0;1
10703;39;"Mestrado";"Solteiro";46098;1;1;"2012-08-18";86;57;0;27;0;0;36;4;3;2;2;8;0;0;0;0;0;0;0
1726;44;"Graduacao";"Solteiro";22585;0;0;"2013-03-18";23;3;9;15;13;2;39;1;1;1;2;9;0;0;0;1;0;0;1
4459;25;"Graduacao";"Solteiro";30279;1;0;"2012-12-30";13;10;4;14;4;4;1;1;1;0;3;8;0;0;0;0;0;0;0
1729;53;"Doutorado";"Casado";66426;0;1;"2013-10-02";14;1043;24;97;32;24;157;2;3;5;10;6;0;0;0;0;0;0;0
1517;45;"Graduacao";"Solteiro";30822;1;0;"2013-06-14";92;3;9;13;2;12;12;1;1;0;3;7;0;0;0;0;0;0;0
2098;45;"Doutorado";"Casado";33581;2;0;"2013-01-08";38;11;0;5;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0
9543;29;"Graduacao";"Casado";19986;1;0;"2013-11-14";74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;0
6878;60;"Graduacao";"Viuvo";27421;0;0;"2012-12-12";14;43;12;96;78;40;55;3;4;1;6;7;0;0;0;0;0;0;0
3310;41;"Ensino Medio";"Casado";35688;2;1;"2012-08-22";94;73;3;90;12;1;32;7;4;1;4;8;0;0;0;0;0;0;0
2724;33;"Mestrado";"Solteiro";36143;1;0;"2014-03-30";33;12;0;1;0;0;6;1;0;1;2;3;0;0;0;0;0;0;0
948;43;"Graduacao";"Solteiro";10245;1;0;"2013-05-15";32;4;7;7;6;4;13;3;1;2;2;5;0;0;0;0;0;0;0
6720;46;"Mestrado";"Casado";43795;0;1;"2013-10-16";11;314;11;53;4;3;107;3;7;3;4;7;0;0;0;0;1;0;1
6202;54;"Graduacao";"Casado";63381;0;1;"2012-10-05";78;571;50;142;33;50;159;4;4;5;13;2;0;0;0;0;0;0;0
2066;65;"Graduacao";"Casado";38823;0;1;"2012-08-30";56;70;0;11;2;8;23;1;2;1;3;6;0;0;0;0;0;0;0
9799;46;"Doutorado";"Divorciado";83664;1;1;"2013-05-08";57;866;21;151;28;21;86;3;2;2;12;5;0;0;0;0;0;0;0
8318;35;"Graduacao";"Casado";90300;0;0;"2014-01-03";7;594;134;786;33;134;57;0;5;6;8;1;0;0;0;0;0;1;0
5642;35;"Mestrado";"Casado";62499;1;0;"2013-12-09";0;140;4;61;0;13;4;2;3;1;6;4;0;0;0;0;0;0;0
2669;21;"Graduacao";"Solteiro";74293;0;0;"2014-05-04";66;375;152;335;93;91;81;1;5;4;6;2;0;0;0;0;0;0;0
455;68;"Doutorado";"Casado";51012;0;0;"2013-04-18";86;102;9;63;2;9;24;1;4;1;4;6;0;0;0;0;0;0;0
7683;46;"Mestrado";"Casado";70777;0;1;"2014-02-25";80;554;35;113;0;7;78;3;5;3;12;3;0;0;0;0;0;0;0
3428;23;"Doutorado";"Casado";68682;0;0;"2013-10-06";56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;0
7414;43;"Graduacao";"Casado";43824;1;1;"2012-09-15";18;96;1;42;12;3;32;4;3;1;4;8;0;0;0;0;0;0;0
6354;30;"Graduacao";"Casado";15345;1;0;"2012-08-31";51;5;2;16;3;2;19;2;1;1;2;8;0;0;0;0;0;0;1
